Trajectories
100
,,mechanicle_knee:thigh1,,,mechanicle_knee:thigh2,,,mechanicle_knee:thigh3,,,mechanicle_knee:thigh4,,,mechanicle_knee:thigh5,,,mechanicle_knee:shank1,,,mechanicle_knee:shank2,,,mechanicle_knee:shank3,,,mechanicle_knee:shank4,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
595,0,82.7426,100.613,130.448,24.7409,62.1178,130.759,98.3123,27.0525,129.727,59.3138,9.8126,130.18,12.2409,180.663,143.451,131.828,265.877,144.476,88.1884,312.012,145.021,100.034,228.504,144.405,43.0702,258.33,144.789
596,0,82.7728,100.635,130.445,24.7782,62.1374,130.781,98.3455,27.0591,129.749,59.3551,9.83431,130.23,12.2793,180.666,143.424,130.737,267.108,144.381,86.566,312.761,144.947,99.3675,229.369,144.362,42.0772,258.545,144.724
597,0,82.8028,100.646,130.444,24.8244,62.1491,130.801,98.3901,27.0713,129.773,59.3883,9.84695,130.278,12.3379,180.666,143.388,129.618,268.404,144.343,84.8795,313.504,144.893,98.6783,230.284,144.333,41.1047,258.724,144.682
598,0,82.8348,100.679,130.464,24.8544,62.1621,130.829,98.411,27.0935,129.81,59.4229,9.86478,130.305,12.3673,180.674,143.382,128.44,269.73,144.267,83.1576,314.255,144.824,97.9739,231.183,144.289,40.0267,258.946,144.659
599,0,82.8771,100.74,130.511,24.8626,62.209,130.904,98.4261,27.1384,129.881,59.4464,9.91173,130.394,12.3865,180.699,143.424,127.224,271.041,144.231,81.4009,314.979,144.817,97.2919,232.105,144.259,38.9782,259.164,144.661
600,0,82.8734,100.779,130.528,24.8703,62.2586,130.981,98.4208,27.2038,129.952,59.4455,9.96138,130.48,12.4028,180.721,143.442,126.046,272.268,144.202,79.6971,315.682,144.784,96.555,233.039,144.222,37.9251,259.366,144.66
601,0,82.9065,100.836,130.551,24.8771,62.2939,131.012,98.4348,27.2347,129.984,59.4492,9.99642,130.53,12.4208,180.746,143.45,124.84,273.467,144.163,78.0107,316.336,144.741,95.8234,233.872,144.203,36.8977,259.502,144.62
602,0,83.0157,100.985,130.562,24.903,62.3159,131.02,98.4546,27.254,129.973,59.465,10.0308,130.547,12.4786,180.73,143.411,123.708,274.618,144.095,76.345,316.934,144.675,95.11,234.707,144.133,35.9133,259.648,144.546
603,0,83.0001,100.987,130.543,24.9142,62.3251,131.015,98.4517,27.2516,129.964,59.4595,10.03,130.543,12.5384,180.685,143.37,122.462,275.743,144.073,74.624,317.475,144.628,94.3808,235.496,144.112,34.8571,259.701,144.516
604,0,82.8615,100.859,130.549,24.8841,62.317,131.044,98.4087,27.2355,129.996,59.4283,10.0285,130.573,12.5162,180.656,143.398,121.172,276.878,144.112,72.813,318.051,144.659,93.5738,236.288,144.156,33.7563,259.78,144.527
605,0,82.8202,100.867,130.577,24.8486,62.3084,131.103,98.3669,27.2447,130.06,59.3918,10.0125,130.609,12.4656,180.628,143.454,119.81,278.045,144.168,70.9138,318.597,144.754,92.6778,237.111,144.228,32.6243,259.861,144.604
606,0,82.7928,100.845,130.584,24.8067,62.28,131.121,98.3287,27.2302,130.065,59.3493,9.99388,130.625,12.4364,180.595,143.479,118.407,279.137,144.277,69.0652,319.113,144.806,91.8579,237.85,144.263,31.466,259.87,144.668
607,0,82.7574,100.825,130.571,24.7722,62.2571,131.083,98.3052,27.2069,130.018,59.3206,9.96983,130.563,12.4021,180.556,143.465,117.036,280.225,144.32,67.1927,319.604,144.873,90.9986,238.631,144.275,30.3309,259.894,144.669
608,0,82.7178,100.782,130.533,24.754,62.2045,130.999,98.2889,27.1683,129.933,59.2939,9.92551,130.468,12.3835,180.5,143.413,115.618,281.273,144.353,65.3208,320.034,144.914,90.0891,239.377,144.284,29.2027,259.857,144.651
609,0,82.6848,100.732,130.494,24.7316,62.1648,130.939,98.2624,27.1227,129.849,59.2625,9.89794,130.383,12.3566,180.463,143.389,114.262,282.293,144.437,63.465,320.427,144.982,89.2233,240.086,144.331,28.1044,259.832,144.666
610,0,82.6575,100.689,130.472,24.6943,62.1119,130.91,98.2344,27.0849,129.806,59.2348,9.85957,130.31,12.3246,180.407,143.411,112.9,283.291,144.492,61.6333,320.811,145.064,88.3807,240.798,144.357,26.9906,259.767,144.758
611,0,82.6261,100.646,130.478,24.6457,62.0816,130.899,98.1983,27.0507,129.8,59.203,9.8166,130.276,12.2588,180.349,143.467,111.537,284.24,144.666,59.8613,321.14,145.214,87.539,241.441,144.488,25.9128,259.7,144.88
612,0,82.6089,100.609,130.471,24.6148,62.028,130.85,98.1707,26.9919,129.758,59.1795,9.7644,130.21,12.251,180.269,143.476,110.192,285.144,144.748,58.1222,321.452,145.334,86.6924,242.081,144.524,24.8385,259.626,144.938
613,0,82.5754,100.563,130.446,24.5898,61.9951,130.783,98.1605,26.962,129.701,59.1719,9.73311,130.149,12.2402,180.221,143.453,108.916,285.994,144.813,56.4162,321.699,145.442,85.9077,242.689,144.539,23.8825,259.509,144.96
614,0,82.5537,100.53,130.436,24.5732,61.9812,130.71,98.1625,26.9381,129.642,59.1612,9.71867,130.088,12.2125,180.207,143.419,107.609,286.812,144.876,54.7407,321.952,145.474,85.1038,243.254,144.573,22.9064,259.432,144.944
615,0,82.5129,100.502,130.416,24.5327,61.9754,130.652,98.1239,26.9252,129.603,59.1349,9.70368,130.027,12.1684,180.188,143.43,106.298,287.654,144.953,53.0923,322.273,145.463,84.2303,243.855,144.611,21.8544,259.352,144.958
616,0,82.4788,100.486,130.425,24.4871,61.9681,130.647,98.0898,26.9173,129.601,59.0971,9.68866,130.02,12.0505,180.189,143.453,104.939,288.509,145.035,51.3604,322.515,145.544,83.3457,244.453,144.688,20.8317,259.258,145.023
617,0,82.4851,100.512,130.418,24.4515,61.9548,130.637,98.063,26.914,129.605,59.0837,9.67493,130.009,11.9579,180.179,143.462,103.676,289.27,145.092,49.7577,322.744,145.632,82.565,244.997,144.731,19.8606,259.196,145.075
618,0,82.4368,100.453,130.394,24.4541,61.9464,130.617,98.0559,26.892,129.589,59.0852,9.66841,129.99,11.9019,180.19,143.451,102.494,289.955,145.092,48.2602,322.918,145.616,81.8246,245.488,144.73,18.9698,259.07,145.078
619,0,82.4408,100.45,130.386,24.4719,61.9403,130.596,98.0797,26.8868,129.576,59.0969,9.66041,129.977,11.9083,180.194,143.394,101.4,290.61,145.091,46.905,323.086,145.6,81.1071,245.955,144.723,18.2028,258.974,145.051
620,0,82.4303,100.44,130.37,24.4733,61.9402,130.568,98.0748,26.878,129.55,59.1021,9.66405,129.957,11.8927,180.174,143.378,100.378,291.23,145.078,45.5863,323.219,145.569,80.4368,246.399,144.722,17.4195,258.88,145.033
621,0,82.4652,100.481,130.412,24.4936,61.9678,130.59,98.0857,26.9171,129.581,59.1131,9.6789,129.986,11.8523,180.192,143.411,99.3377,291.822,145.131,44.3099,323.322,145.689,79.8477,246.814,144.743,16.676,258.768,145.062
622,0,82.4798,100.516,130.418,24.4826,61.9756,130.6,98.0775,26.9311,129.601,59.1031,9.68112,129.99,11.8116,180.198,143.458,98.4716,292.302,145.123,43.2205,323.378,145.688,79.295,247.147,144.752,16.0378,258.644,145.083
623,0,82.451,100.489,130.392,24.4687,61.9661,130.572,98.0641,26.9137,129.573,59.0841,9.67143,129.978,11.7625,180.177,143.471,97.6615,292.731,145.146,42.1616,323.435,145.723,78.761,247.436,144.77,15.4179,258.508,145.094
624,0,82.4451,100.462,130.39,24.4686,61.9352,130.542,98.0472,26.8819,129.54,59.0671,9.65393,129.947,11.7853,180.161,143.429,96.8213,293.142,145.137,41.1216,323.489,145.723,78.212,247.753,144.764,14.8132,258.397,145.072
625,0,82.4521,100.466,130.375,24.4717,61.9253,130.533,98.0559,26.8487,129.541,59.069,9.63508,129.941,11.7252,180.188,143.389,95.9124,293.654,145.15,40.0285,323.596,145.653,77.6309,248.131,144.76,14.174,258.314,145.048
626,0,82.4281,100.428,130.397,24.4756,61.9332,130.569,98.0476,26.8623,129.582,59.0819,9.64163,129.983,11.6403,180.215,143.419,94.9184,294.241,145.164,38.7706,323.735,145.698,77.0487,248.577,144.774,13.48,258.267,145.055
627,0,82.434,100.473,130.437,24.4771,61.9763,130.638,98.0601,26.9046,129.663,59.0897,9.68362,130.076,11.5691,180.271,143.46,93.8266,294.874,145.201,37.4404,323.876,145.676,76.3319,249.066,144.803,12.6646,258.171,145.094
628,0,82.461,100.511,130.478,24.4997,62.0037,130.685,98.0797,26.9482,129.704,59.0923,9.70808,130.106,11.5683,180.29,143.495,92.7796,295.441,145.188,36.1507,323.937,145.687,75.653,249.49,144.81,11.9319,258.056,145.098
629,0,82.4896,100.554,130.457,24.4943,62.0179,130.67,98.0943,26.9682,129.68,59.1074,9.72794,130.108,11.5915,180.319,143.468,91.7593,295.998,145.141,34.9218,324.022,145.654,75.0243,249.89,144.757,11.2818,257.943,145.049
630,0,82.478,100.543,130.426,24.5127,62.0269,130.628,98.0976,26.9685,129.639,59.1103,9.73459,130.081,11.6336,180.272,143.405,90.9054,296.437,145.076,33.8787,324.036,145.589,74.5141,250.214,144.702,10.6785,257.784,144.977
631,0,82.4791,100.538,130.391,24.5262,62.0292,130.623,98.1128,26.9607,129.611,59.1261,9.74169,130.066,11.6504,180.27,143.385,90.1056,296.868,145.042,32.8659,324.056,145.565,74.0386,250.514,144.646,10.1427,257.633,144.952
632,0,82.467,100.532,130.394,24.5204,62.0312,130.648,98.1048,26.96,129.641,59.1245,9.73901,130.098,11.6346,180.27,143.378,89.2804,297.251,145.027,31.8722,324.074,145.57,73.5379,250.79,144.66,9.56947,257.517,144.993
633,0,82.4667,100.522,130.442,24.5125,62.0192,130.699,98.0781,26.9517,129.703,59.1232,9.71975,130.134,11.6081,180.256,143.462,88.4476,297.626,145.084,30.8772,324.046,145.644,72.9878,251.046,144.709,9.02281,257.375,145.035
634,0,82.4566,100.484,130.456,24.4979,61.9971,130.695,98.0876,26.9316,129.696,59.0967,9.7018,130.129,11.5638,180.22,143.487,87.6165,297.977,145.135,29.8436,324.03,145.709,72.4681,251.312,144.756,8.43357,257.216,145.091
635,0,82.4453,100.458,130.448,24.4869,61.9697,130.655,98.0749,26.9106,129.651,59.0947,9.67018,130.076,11.5691,180.165,143.479,86.7926,298.351,145.173,28.8644,324.022,145.747,71.9325,251.562,144.768,7.88296,257.035,145.101
636,0,82.4436,100.449,130.428,24.4722,61.9509,130.589,98.0628,26.8885,129.588,59.0803,9.65635,130.009,11.5377,180.149,143.442,85.9571,298.696,145.21,27.889,323.954,145.757,71.4386,251.819,144.769,7.35977,256.87,145.067
637,0,82.4095,100.445,130.41,24.461,61.9472,130.563,98.058,26.8815,129.559,59.0745,9.66395,129.971,11.5122,180.131,143.431,85.1193,299.032,145.19,26.8767,323.956,145.779,70.8929,252.081,144.755,6.78064,256.745,145.082
638,0,82.4014,100.445,130.415,24.4363,61.9447,130.558,98.0176,26.8893,129.559,59.0536,9.65558,129.968,11.4437,180.156,143.459,84.2988,299.361,145.245,25.8857,323.931,145.825,70.3743,252.316,144.794,6.19864,256.576,145.119
639,0,82.3887,100.427,130.39,24.4259,61.9333,130.554,98.0064,26.8761,129.553,59.035,9.6431,129.938,11.4044,180.123,143.464,83.4435,299.711,145.28,24.8733,323.882,145.874,69.8085,252.569,144.836,5.61694,256.39,145.143
640,0,82.3808,100.399,130.392,24.431,61.9087,130.558,98.0171,26.8501,129.549,59.0419,9.61659,129.931,11.375,180.09,143.486,82.5762,300.024,145.313,23.8248,323.814,145.906,69.2285,252.796,144.885,5.04328,256.194,145.169
641,0,82.4003,100.393,130.388,24.4209,61.8757,130.507,98.0175,26.8199,129.519,59.0433,9.59002,129.894,11.364,180.069,143.452,81.6992,300.333,145.356,22.7988,323.704,145.936,68.704,253.005,144.904,4.47917,255.988,145.179
642,0,82.3648,100.352,130.376,24.4226,61.8667,130.488,98.0099,26.8109,129.488,59.0347,9.59165,129.855,11.3103,180.055,143.455,80.7814,300.684,145.386,21.7516,323.658,145.948,68.1317,253.253,144.894,3.84996,255.775,145.182
643,0,82.3543,100.36,130.38,24.4087,61.8687,130.468,98.0013,26.8279,129.481,59.0252,9.58808,129.864,11.2744,180.044,143.483,79.8523,301.031,145.398,20.6066,323.564,146.011,67.5126,253.523,144.921,3.26211,255.593,145.181
644,0,82.3294,100.377,130.39,24.387,61.8806,130.476,97.9801,26.8462,129.489,58.9928,9.58981,129.858,11.2309,180.05,143.462,78.928,301.38,145.432,19.5336,323.515,146.028,66.9267,253.812,144.934,2.6395,255.419,145.183
645,0,82.3335,100.373,130.391,24.3736,61.8838,130.484,97.961,26.8511,129.502,58.9885,9.59096,129.855,11.2029,180.047,143.471,77.9604,301.738,145.427,18.4061,323.42,146.009,66.2969,254.092,144.939,2.04278,255.213,145.204
646,0,82.3449,100.393,130.371,24.3834,61.887,130.49,97.9504,26.8219,129.501,58.9899,9.59046,129.861,11.1913,180.047,143.427,77.012,302.099,145.427,17.2746,323.326,145.974,65.7185,254.349,144.908,1.44551,255.009,145.176
647,0,82.3661,100.408,130.389,24.4058,61.8886,130.508,97.9835,26.8183,129.512,59.017,9.601,129.886,11.1594,180.07,143.433,76.0862,302.42,145.426,16.2227,323.235,145.965,65.1554,254.583,144.899,0.852931,254.798,145.158
648,0,82.3923,100.421,130.406,24.4185,61.9021,130.531,98.0022,26.838,129.548,59.0425,9.62746,129.926,11.168,180.119,143.444,75.1488,302.739,145.405,15.0983,323.105,145.975,64.5764,254.849,144.886,0.28242,254.584,145.152
649,0,82.4,100.447,130.442,24.4214,61.9188,130.568,98.014,26.8647,129.581,59.0393,9.64011,129.962,11.1938,180.128,143.459,74.1991,303.082,145.404,14.0102,323.037,145.96,63.9637,255.119,144.923,-0.299595,254.379,145.17
650,0,82.4039,100.474,130.473,24.4214,61.9494,130.599,98.0138,26.9029,129.618,59.0486,9.66365,130.009,11.171,180.154,143.478,73.2269,303.446,145.392,12.9147,322.882,145.953,63.3511,255.388,144.902,-0.878082,254.158,145.179
651,0,82.4017,100.471,130.466,24.4058,61.9477,130.592,98.0005,26.9038,129.607,59.0199,9.65602,130.006,11.1248,180.156,143.477,72.3353,303.745,145.34,11.833,322.785,145.91,62.8016,255.627,144.856,-1.44325,253.929,145.159
652,0,82.3961,100.441,130.448,24.3914,61.9195,130.542,97.9804,26.8638,129.561,59.007,9.63843,129.951,11.1388,180.125,143.452,71.3999,304.028,145.34,10.7852,322.613,145.897,62.2337,255.855,144.836,-1.98405,253.693,145.151
653,0,82.3623,100.376,130.436,24.3802,61.8839,130.498,97.9762,26.8321,129.511,58.9913,9.5949,129.897,11.0384,180.07,143.47,70.4817,304.26,145.374,9.76412,322.437,145.945,61.6564,256.041,144.862,-2.55629,253.41,145.153
654,0,82.3626,100.37,130.426,24.3724,61.8482,130.481,97.9574,26.8029,129.498,58.9954,9.56339,129.859,11.0001,180.009,143.475,69.6177,304.472,145.495,8.72954,322.246,146.064,61.0944,256.182,144.972,-3.12885,253.114,145.21
655,0,82.3407,100.35,130.442,24.3393,61.8126,130.457,97.9347,26.7936,129.475,58.9484,9.53354,129.804,10.9837,179.97,143.478,68.7406,304.686,145.658,7.77122,322.053,146.206,60.5815,256.296,145.09,-3.66963,252.847,145.282
656,0,82.3263,100.322,130.423,24.3035,61.777,130.411,97.907,26.7583,129.427,58.9285,9.50121,129.755,10.9029,179.909,143.504,67.9123,304.938,145.675,6.80089,321.86,146.283,60.0223,256.45,145.149,-4.22153,252.554,145.321
657,0,82.4095,100.445,130.369,24.2989,61.7532,130.377,97.896,26.7491,129.399,58.9246,9.48168,129.72,10.9032,179.874,143.513,67.0662,305.139,145.734,5.7746,321.666,146.316,59.4699,256.605,145.184,-4.75487,252.29,145.34
658,0,82.3872,100.45,130.358,24.2806,61.7444,130.335,97.9057,26.7511,129.362,58.9296,9.47453,129.682,10.8987,179.876,143.489,66.1814,305.389,145.721,4.8495,321.497,146.311,58.9431,256.774,145.166,-5.25844,252.013,145.323
659,0,82.324,100.33,130.416,24.2923,61.7462,130.338,97.8959,26.7277,129.347,58.9288,9.48498,129.688,10.9644,179.843,143.442,65.3046,305.646,145.676,3.86844,321.296,146.256,58.4033,256.997,145.118,-5.79437,251.714,145.274
660,0,82.3342,100.346,130.416,24.2948,61.7617,130.368,97.8994,26.7392,129.372,58.9229,9.49732,129.719,10.9815,179.833,143.477,64.4299,305.924,145.661,2.82032,321.144,146.243,57.8423,257.222,145.103,-6.33274,251.469,145.264
661,0,82.357,100.367,130.436,24.313,61.7742,130.432,97.9012,26.7557,129.436,58.9352,9.51305,129.778,11.0122,179.838,143.477,63.4223,306.211,145.64,1.74891,320.937,146.178,57.2935,257.449,145.133,-6.89039,251.217,145.255
662,0,82.3867,100.411,130.46,24.3351,61.803,130.481,97.9233,26.7795,129.508,58.9567,9.53071,129.858,11.0639,179.84,143.497,62.466,306.489,145.635,0.685291,320.761,146.163,56.7056,257.681,145.164,-7.4137,250.965,145.24
663,0,82.4085,100.451,130.455,24.3404,61.8348,130.498,97.9382,26.8083,129.531,58.967,9.5558,129.886,11.0677,179.854,143.516,61.6604,306.746,145.582,-0.275108,320.638,146.091,56.2142,257.888,145.123,-7.8266,250.743,145.21
664,0,82.4028,100.457,130.48,24.3411,61.8429,130.498,97.9454,26.8279,129.538,58.9724,9.57408,129.886,11.1895,179.849,143.519,60.9654,306.94,145.576,-1.04711,320.42,146.111,55.7645,258.041,145.133,-8.23096,250.521,145.206
665,0,82.3819,100.459,130.46,24.3207,61.8349,130.458,97.9284,26.8178,129.491,58.9606,9.56066,129.839,11.1994,179.863,143.484,60.2168,307.095,145.626,-1.77759,320.239,146.157,55.3331,258.163,145.16,-8.62042,250.299,145.225
666,0,82.374,100.427,130.445,24.3068,61.8048,130.421,97.8979,26.7996,129.444,58.9225,9.54397,129.781,11.2052,179.829,143.514,59.534,307.182,145.727,-2.57404,320.028,146.239,54.8994,258.277,145.207,-9.00935,250.084,145.251
667,0,82.3548,100.394,130.43,24.2866,61.783,130.398,97.8959,26.7718,129.409,58.9092,9.51646,129.757,11.2334,179.786,143.502,58.8964,307.317,145.77,-3.29114,319.849,146.258,54.5187,258.385,145.207,-9.36486,249.854,145.246
668,0,82.3603,100.372,130.402,24.2926,61.7567,130.377,97.9035,26.7313,129.382,58.9252,9.48576,129.72,11.1976,179.738,143.488,58.28,307.447,145.803,-3.97671,319.664,146.274,54.1264,258.47,145.22,-9.70844,249.626,145.238
669,0,82.3851,100.411,130.352,24.3046,61.7368,130.386,97.9108,26.7165,129.402,58.9288,9.47248,129.731,11.2199,179.71,143.5,57.6489,307.568,145.802,-4.65005,319.458,146.281,53.7505,258.567,145.217,-10.0793,249.41,145.249
670,0,82.4024,100.445,130.344,24.317,61.7471,130.393,97.9221,26.7257,129.416,58.945,9.48456,129.75,11.2944,179.697,143.501,57.0401,307.706,145.787,-5.33331,319.312,146.282,53.3674,258.709,145.218,-10.4003,249.237,145.252
671,0,82.4069,100.453,130.394,24.3114,61.7697,130.416,97.9309,26.7656,129.45,58.9438,9.51159,129.783,11.3026,179.722,143.529,56.4569,307.851,145.802,-5.96528,319.174,146.27,53.003,258.844,145.23,-10.701,249.085,145.276
672,0,82.3917,100.467,130.425,24.2989,61.7864,130.427,97.9078,26.7833,129.458,58.922,9.51475,129.791,11.2734,179.718,143.543,55.8812,307.985,145.827,-6.56585,319.049,146.276,52.6366,258.97,145.242,-10.9992,248.925,145.285
673,0,82.3578,100.426,130.432,24.272,61.7799,130.416,97.8853,26.7686,129.43,58.9066,9.50925,129.778,11.2637,179.699,143.542,55.3475,308.085,145.828,-7.16722,318.875,146.279,52.2737,259.053,145.235,-11.3137,248.76,145.286
674,0,82.3381,100.432,130.391,24.2619,61.7723,130.394,97.8627,26.7477,129.412,58.9001,9.51072,129.753,11.2436,179.707,143.516,54.809,308.157,145.798,-7.74937,318.718,146.248,51.9566,259.123,145.195,-11.6075,248.59,145.255
675,0,82.3198,100.415,130.37,24.2591,61.7756,130.387,97.872,26.7639,129.408,58.8999,9.50793,129.75,11.2281,179.691,143.48,54.3031,308.256,145.779,-8.30707,318.581,146.224,51.6634,259.195,145.181,-11.854,248.35,145.243
676,0,82.3224,100.404,130.392,24.2628,61.7654,130.395,97.8629,26.7505,129.42,58.8954,9.50821,129.762,11.2292,179.663,143.501,53.8072,308.329,145.838,-8.85272,318.431,146.26,51.3661,259.278,145.208,-12.1325,248.176,145.262
677,0,82.2968,100.388,130.436,24.2583,61.7733,130.43,97.8658,26.7732,129.463,58.8895,9.50876,129.796,11.2147,179.676,143.533,53.2712,308.416,145.862,-9.40261,318.292,146.279,51.0221,259.375,145.228,-12.4062,248.026,145.281
678,0,82.3098,100.39,130.457,24.2716,61.7856,130.455,97.8842,26.7863,129.491,58.9041,9.51533,129.831,11.2225,179.683,143.557,52.7773,308.532,145.849,-9.95858,318.145,146.271,50.6966,259.465,145.248,-12.6716,247.874,145.306
679,0,82.3124,100.398,130.452,24.2611,61.798,130.454,97.8736,26.7925,129.492,58.902,9.52708,129.834,11.237,179.684,143.562,52.2354,308.631,145.85,-10.5206,317.976,146.272,50.3434,259.566,145.229,-12.9395,247.703,145.311
680,0,82.3633,100.503,130.387,24.2698,61.793,130.424,97.8832,26.7869,129.449,58.9065,9.52549,129.803,11.244,179.704,143.547,51.7072,308.715,145.83,-11.0846,317.79,146.255,50.0264,259.63,145.21,-13.2116,247.498,145.272
681,0,82.3564,100.496,130.353,24.2748,61.7911,130.397,97.8738,26.7794,129.419,58.9112,9.52854,129.772,11.2125,179.701,143.516,51.1291,308.805,145.824,-11.7298,317.598,146.235,49.6593,259.719,145.191,-13.5224,247.304,145.247
682,0,82.3566,100.502,130.328,24.2673,61.7888,130.397,97.8777,26.7812,129.416,58.9016,9.52788,129.769,11.252,179.707,143.473,50.5476,308.922,145.797,-12.3549,317.41,146.22,49.302,259.822,145.176,-13.8586,247.081,145.2
683,0,82.3391,100.49,130.348,24.259,61.7823,130.415,97.8496,26.726,129.384,58.8919,9.52591,129.782,11.2602,179.696,143.49,49.9693,308.993,145.85,-12.9618,317.227,146.271,48.9699,259.89,145.213,-14.1611,246.877,145.25
684,0,82.2476,100.333,130.414,24.2435,61.759,130.432,97.8659,26.7595,129.461,58.8821,9.49938,129.804,11.2506,179.687,143.512,49.364,309.032,145.929,-13.5726,317.019,146.308,48.5933,259.937,145.264,-14.4806,246.68,145.295
685,0,82.2399,100.322,130.419,24.2215,61.7453,130.427,97.8589,26.7494,129.467,58.8776,9.48765,129.798,11.2389,179.666,143.53,48.7972,309.104,145.957,-14.1874,316.776,146.339,48.2173,260.017,145.297,-14.7716,246.457,145.32
686,0,82.223,100.323,130.426,24.2087,61.7465,130.406,97.8361,26.7564,129.464,58.8592,9.47818,129.78,11.2198,179.663,143.536,48.2596,309.184,145.983,-14.7656,316.594,146.377,47.8627,260.057,145.312,-15.0557,246.268,145.336
